raw ncd,3.910983091091581
fstSecSkel bz,3.3706062104042753
skeletons bz,3.369118231031707
fStat ncd,2.6262598213674786
fStat0 bz,2.583702578055842
fStat jump,2.416485003905555
fstSecSkel jump,1.8549420167283799
skeletons jump,1.850332643535814
fStat bz,1.7877479075994114
fStat0 ncd,1.7479482319019135
fStat0 jump,1.5974372460272657
fstSecSkel ncd,1.4829800618542528
skeletons ncd,1.4713009339980372
raw bz,1.442689854257285
fStat byteBag,1.435639172762309
fStat0 byteBag,1.435639172762309
fStat0 ppdeep_mod,1.319623943284038
fStat lzjd,1.3021536617668863
fStat0 lzjd,1.1771129478957645
fStat ppdeep_mod,0.9760355916426955
raw ppdeep_mod,0.9671372582114713
raw lzjd,0.9635332973621582
fstSecSkel lzjd,0.9525334423282443
skeletons lzjd,0.9287135128912276
skeletons byteBag,0.9045452115278345
fstSecSkel byteBag,0.9045452115278345
raw jump,0.6874019053818196
raw byteBag,0.629633305581781
fstSecSkel ppdeep_mod,0.5492198017042038
skeletons ppdeep_mod,0.5481609239725899
raw ssdeep,0
raw ppdeep,0
skeletons ssdeep,0
skeletons ppdeep,0
fstSecSkel ssdeep,0
fstSecSkel ppdeep,0
fStat ssdeep,0
fStat ppdeep,0
fStat0 ssdeep,0
fStat0 ppdeep,0
